,DISTANCE,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
378,67,5X,PVD,"Providence, RI",BDL,"Hartford, CT"
379,67,5X,BDL,"Hartford, CT",PVD,"Providence, RI"
380,67,DL,ATL,"Atlanta, GA",AHN,"Athens, GA"
381,67,DL,AHN,"Athens, GA",ATL,"Atlanta, GA"
382,67,GV,TOG,"Togiak, AK",DLG,"Dillingham, AK"
383,67,GV,KKH,"Kongiganak, AK",NUP,"Nunapitchuk, AK"
384,67,9E,ATW,"Appleton, WI",CWA,"Mosinee, WI"
385,67,8E,WBB,"Stebbins, AK",SKK,"Shaktoolik, AK"
386,67,QX,HLN,"Helena, MT",GTF,"Great Falls, MT"
387,67,OO,GTF,"Great Falls, MT",HLN,"Helena, MT"
388,67,I4,KCC,"Coffman Cove, AK",KTN,"Ketchikan, AK"
389,67,I4,KTN,"Ketchikan, AK",KCC,"Coffman Cove, AK"
390,67,FX,EWR,"Newark, NJ",ABE,"Allentown/Bethlehem/Easton, PA"
391,67,OO,IDA,"Idaho Falls, ID",JAC,"Jackson, WY"
392,67,8E,SMK,"St. Michael, AK",SKK,"Shaktoolik, AK"
393,67,FX,WJF,"Lancaster, CA",BFL,"Bakersfield, CA"
394,67,KAH,WA3,"Shaw Island, WA",KEH,"Kenmore, WA"
395,67,KAH,KEH,"Kenmore, WA",WA3,"Shaw Island, WA"
396,68,B6,SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
397,68,B6,STT,"Charlotte Amalie, VI",SJU,"San Juan, PR"
398,68,H6,KSM,"St. Mary's, AK",KOT,"Kotlik, AK"
399,68,H6,KKI,"Akiachak, AK",MLL,"Marshall, AK"
400,68,H6,CHU,"Chuathbaluk, AK",SLQ,"Sleetmute, AK"
401,68,H6,KOT,"Kotlik, AK",KSM,"St. Mary's, AK"
402,68,H6,SLQ,"Sleetmute, AK",CHU,"Chuathbaluk, AK"
403,68,H6,KSM,"St. Mary's, AK",RSH,"Russian Mission, AK"
404,68,H6,RSH,"Russian Mission, AK",KSM,"St. Mary's, AK"
405,68,GV,KNW,"New Stuyahok, AK",KMO,"Manokotak, AK"
406,68,8V,KYU,"Koyukuk, AK",RBY,"Ruby, AK"
407,68,8V,RBY,"Ruby, AK",KYU,"Koyukuk, AK"
408,68,9X,LNS,"Lancaster, PA",BWI,"Baltimore, MD"
409,68,9X,BWI,"Baltimore, MD",LNS,"Lancaster, PA"
410,68,2O,A65,"Karluk Portage, AK",A43,"Kodiak Island, AK"
411,68,2O,A43,"Kodiak Island, AK",A65,"Karluk Portage, AK"
412,68,K2,NUP,"Nunapitchuk, AK",MLL,"Marshall, AK"
413,68,H6,MLL,"Marshall, AK",NUP,"Nunapitchuk, AK"
414,68,7S,MLL,"Marshall, AK",KKI,"Akiachak, AK"
415,68,7S,VAK,"Chevak, AK",TNK,"Tununak, AK"
416,68,K3,WFB,"Ketchikan, AK",KCC,"Coffman Cove, AK"
417,68,K3,KCC,"Coffman Cove, AK",WFB,"Ketchikan, AK"
418,68,GV,KMO,"Manokotak, AK",KNW,"New Stuyahok, AK"
419,68,J5,AGN,"Angoon, AK",PEC,"Pelican, AK"
420,68,WI,LAX,"Los Angeles, CA",SBD,"San Bernardino, CA"
421,68,LF,BLM,"Belmar/Farmingdale, NJ",ISP,"Islip, NY"
422,69,OO,PLN,"Pellston, MI",APN,"Alpena, MI"
423,69,OO,APN,"Alpena, MI",PLN,"Pellston, MI"
424,69,8V,HSL,"Huslia, AK",GAL,"Galena, AK"
425,69,8V,GAL,"Galena, AK",HSL,"Huslia, AK"
426,69,H6,WMO,"White Mountain, AK",KKA,"Koyuk, AK"
427,69,7S,ATT,"Atmautluak, AK",MLL,"Marshall, AK"
428,69,KAH,DHB,"Deer Harbor, WA",KEH,"Kenmore, WA"
429,69,GV,AKN,"King Salmon, AK",CLP,"Clarks Point, AK"
430,69,GV,CLP,"Clarks Point, AK",AKN,"King Salmon, AK"
431,69,8E,KKA,"Koyuk, AK",WMO,"White Mountain, AK"
432,69,04Q,HFD,"Hartford, CT",ISP,"Islip, NY"
433,69,04Q,ISP,"Islip, NY",HFD,"Hartford, CT"
434,69,Z3,CLP,"Clarks Point, AK",TOG,"Togiak, AK"
435,69,SNK,MRI,"Anchorage, AK",SKW,"Skwentna, AK"
436,69,SNK,SKW,"Skwentna, AK",MRI,"Anchorage, AK"
437,69,OO,MEI,"Meridian, MS",PIB,"Hattiesburg/Laurel, MS"
438,69,OO,PIB,"Hattiesburg/Laurel, MS",MEI,"Meridian, MS"
439,69,7S,MLL,"Marshall, AK",ATT,"Atmautluak, AK"
440,69,FX,TVC,"Traverse City, MI",PLN,"Pellston, MI"
441,69,G4,MLI,"Moline, IL",CID,"Cedar Rapids/Iowa City, IA"
442,69,2O,A65,"Karluk Portage, AK",KOZ,"Ouzinkie, AK"
443,69,KAH,KEH,"Kenmore, WA",DHB,"Deer Harbor, WA"
444,69,LF,MMU,"Morristown, NJ",ISP,"Islip, NY"
445,69,8E,SKK,"Shaktoolik, AK",WMO,"White Mountain, AK"
446,69,H6,WMO,"White Mountain, AK",SKK,"Shaktoolik, AK"
447,69,FX,ALB,"Albany, NY",RUT,"Rutland, VT"
448,69,OH,CHO,"Charlottesville, VA",LYH,"Lynchburg, VA"
449,69,FX,VLD,"Valdosta, GA",TLH,"Tallahassee, FL"
450,70,8E,SHH,"Shishmaref, AK",TLA,"Teller, AK"
451,70,8E,TLA,"Teller, AK",SHH,"Shishmaref, AK"
452,70,KAH,FBS,"Friday Harbor, WA",LKE,"Seattle, WA"
453,70,KAH,LKE,"Seattle, WA",FBS,"Friday Harbor, WA"
454,70,H6,KYU,"Koyukuk, AK",HSL,"Huslia, AK"
455,70,H6,HSL,"Huslia, AK",KYU,"Koyukuk, AK"
456,70,FX,BWI,"Baltimore, MD",MDT,"Harrisburg, PA"
457,70,V8,SDP,"Sandpoint, AK",KVC,"King Cove, AK"
458,70,V8,KVC,"King Cove, AK",SDP,"Sandpoint, AK"
459,70,09Q,MDT,"Harrisburg, PA",BWI,"Baltimore, MD"
460,70,9K,BOS,"Boston, MA",MVY,"Martha's Vineyard, MA"
461,70,9K,MVY,"Martha's Vineyard, MA",BOS,"Boston, MA"
462,70,Z3Q,EYW,"Key West, FL",RBN,"Fort Jefferson, FL"
463,70,Z3Q,RBN,"Fort Jefferson, FL",EYW,"Key West, FL"
464,70,MQ,CVG,"Cincinnati, OH",LEX,"Lexington, KY"
465,70,J5,HNS,"Haines, AK",JNU,"Juneau, AK"
466,70,J5,JNU,"Juneau, AK",HNS,"Haines, AK"
467,70,MQ,SHV,"Shreveport, LA",TXK,"Texarkana, AR"
468,70,7S,MYU,"Mekoryuk, AK",CYF,"Chefornak, AK"
469,70,09Q,MOD,"Modesto, CA",OAK,"Oakland, CA"
470,70,J5,PEC,"Pelican, AK",SIT,"Sitka, AK"
471,70,J5,SIT,"Sitka, AK",PEC,"Pelican, AK"
472,70,V8,PDB,"Pedro Bay, AK",IGG,"Igiugig, AK"
473,70,8E,CDL,"Candle, AK",OTZ,"Kotzebue, AK"
474,71,5V,AKN,"King Salmon, AK",DLG,"Dillingham, AK"
475,71,5V,DLG,"Dillingham, AK",AKN,"King Salmon, AK"
476,71,H6,BET,"Bethel, AK",RSH,"Russian Mission, AK"
477,71,H6,BET,"Bethel, AK",KWN,"Quinhagak, AK"
478,71,H6,KWN,"Quinhagak, AK",BET,"Bethel, AK"
479,71,H6,RSH,"Russian Mission, AK",BET,"Bethel, AK"
480,71,H6,WAA,"Wales, AK",SHH,"Shishmaref, AK"
481,71,H6,ABL,"Ambler, AK",IAN,"Kiana, AK"
482,71,H6,OOK,"Toksook, AK",VAK,"Chevak, AK"
483,71,09Q,YKM,"Yakima, WA",PSC,"Pasco/Kennewick/Richland, WA"
484,71,2EQ,TEK,"Tatitlek, AK",NCN,"Chenega, AK"
485,71,09Q,CMH,"Columbus, OH",DAY,"Dayton, OH"
486,71,7S,SHH,"Shishmaref, AK",WAA,"Wales, AK"
487,71,K3,WFB,"Ketchikan, AK",NKI,"Naukiti, AK"
488,71,K3,NKI,"Naukiti, AK",WFB,"Ketchikan, AK"
489,71,EM,SEA,"Seattle, WA",MVW,"Burlington/Mount Vernon, WA"
490,71,EM,MVW,"Burlington/Mount Vernon, WA",SEA,"Seattle, WA"
491,71,8E,IAN,"Kiana, AK",ABL,"Ambler, AK"
492,71,SNK,MRI,"Anchorage, AK",JZE,"Trading Bay, AK"
493,71,27Q,TSS,"New York, NY",FOK,"Westhampton, NY"
494,71,OO,GJT,"Grand Junction, CO",CNY,"Moab, UT"
495,71,K2,CHU,"Chuathbaluk, AK",RSH,"Russian Mission, AK"
496,71,FX,TWF,"Twin Falls, ID",SUN,"Sun Valley/Hailey/Ketchum, ID"
497,71,8E,ORV,"Noorvik, AK",DRG,"Deering, AK"
498,71,8E,DRG,"Deering, AK",ORV,"Noorvik, AK"
499,71,OO,EUG,"Eugene, OR",OTH,"North Bend/Coos Bay, OR"
500,71,H6,ANV,"Anvik, AK",RSH,"Russian Mission, AK"
501,71,H6,KPN,"Kipnuk, AK",EEK,"Eek, AK"
502,71,H6,EEK,"Eek, AK",KPN,"Kipnuk, AK"
503,71,GV,KWN,"Quinhagak, AK",TOG,"Togiak, AK"
504,71,OO,SUN,"Sun Valley/Hailey/Ketchum, ID",TWF,"Twin Falls, ID"
505,71,QX,PSC,"Pasco/Kennewick/Richland, WA",YKM,"Yakima, WA"
506,72,8E,KVL,"Kivalina, AK",PHO,"Point Hope, AK"
507,72,8E,PHO,"Point Hope, AK",KVL,"Kivalina, AK"
508,72,8E,BKC,"Buckland, AK",IAN,"Kiana, AK"
509,72,EM,HNL,"Honolulu, HI",LNY,"Lanai, HI"
510,72,EM,LNY,"Lanai, HI",HNL,"Honolulu, HI"
511,72,EM,SEA,"Seattle, WA",CLM,"Port Angeles, WA"
512,72,EM,CLM,"Port Angeles, WA",SEA,"Seattle, WA"
513,72,KAH,LPS,"Lopez Island, WA",BFI,"Seattle, WA"
514,72,SY,MYR,"Myrtle Beach, SC",ILM,"Wilmington, NC"
515,72,OO,SBA,"Santa Barbara, CA",SBP,"San Luis Obispo, CA"
516,72,H6,BET,"Bethel, AK",KLG,"Kalskag, AK"
517,72,H6,KLG,"Kalskag, AK",BET,"Bethel, AK"
518,72,8E,IAN,"Kiana, AK",BKC,"Buckland, AK"
519,72,K2,WWT,"Newtok, AK",KUK,"Kasigluk, AK"
520,72,K2,EEK,"Eek, AK",TLT,"Tuluksak, AK"
521,72,OO,SBP,"San Luis Obispo, CA",SBA,"Santa Barbara, CA"
522,72,GV,DLG,"Dillingham, AK",EGX,"Egegik, AK"
523,72,8V,HSL,"Huslia, AK",RBY,"Ruby, AK"
524,72,8V,RBY,"Ruby, AK",HSL,"Huslia, AK"
525,72,PM,ILM,"Wilmington, NC",MYR,"Myrtle Beach, SC"
526,72,KAH,RCE,"Roche Harbor, WA",KEH,"Kenmore, WA"
527,72,KAH,KEH,"Kenmore, WA",RCE,"Roche Harbor, WA"
528,72,9E,TRI,"Bristol/Johnson City/Kingsport, TN",AVL,"Asheville, NC"
529,72,KAH,BFI,"Seattle, WA",LPS,"Lopez Island, WA"
530,72,K2,KUK,"Kasigluk, AK",WWT,"Newtok, AK"
531,72,QX,PUW,"Pullman, WA",ALW,"Walla Walla, WA"
532,72,QX,ALW,"Walla Walla, WA",PUW,"Pullman, WA"
533,72,Z3,EGX,"Egegik, AK",DLG,"Dillingham, AK"
534,72,K2,AKI,"Akiak, AK",MLL,"Marshall, AK"
535,73,AX,DEN,"Denver, CO",COS,"Colorado Springs, CO"
536,73,AX,COS,"Colorado Springs, CO",DEN,"Denver, CO"
537,73,PT,SCE,"State College, PA",MDT,"Harrisburg, PA"
538,73,1SQ,ROP,"Rota, TT",SPN,"Saipan, TT"
539,73,1SQ,SPN,"Saipan, TT",ROP,"Rota, TT"
540,73,8V,CXF,"Coldfoot, AK",AKP,"Anaktuvuk Pass, AK"
541,73,8V,AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
542,73,H6,OME,"Nome, AK",GLV,"Golovin, AK"
543,73,H6,GLV,"Golovin, AK",OME,"Nome, AK"
544,73,H6,AKI,"Akiak, AK",ANI,"Aniak, AK"
545,73,H6,ANI,"Aniak, AK",AKI,"Akiak, AK"
546,73,J5,GST,"Gustavus, AK",SGY,"Skagway, AK"
547,73,7S,KGX,"Grayling, AK",UNK,"Unalakleet, AK"
548,73,J5,HNH,"Hoonah, AK",SIT,"Sitka, AK"
549,73,K2,WWT,"Newtok, AK",KPN,"Kipnuk, AK"
550,73,27Q,TEB,"Teterboro, NJ",PNE,"Philadelphia, PA"
551,73,K2,KPN,"Kipnuk, AK",WWT,"Newtok, AK"
552,73,J5,SIT,"Sitka, AK",HNH,"Hoonah, AK"
553,73,FX,IPT,"Williamsport, PA",MDT,"Harrisburg, PA"
554,73,FX,MEO,"Manteo, NC",ORF,"Norfolk, VA"
555,73,FX,MDT,"Harrisburg, PA",IPT,"Williamsport, PA"
556,73,OO,FAR,"Fargo, ND",GFK,"Grand Forks, ND"
557,73,KAH,LKE,"Seattle, WA",RSJ,"Rosario, WA"
558,73,KAH,RSJ,"Rosario, WA",LKE,"Seattle, WA"
559,73,FX,ORF,"Norfolk, VA",MEO,"Manteo, NC"
560,73,H6,SXP,"Sheldon Point, AK",PQS,"Pilot Station, AK"
561,73,GV,KWN,"Quinhagak, AK",KWT,"Kwethluk, AK"
562,74,5X,LAN,"Lansing, MI",DTW,"Detroit, MI"
563,74,8E,WLK,"Selawik, AK",OTZ,"Kotzebue, AK"
564,74,8E,UNK,"Unalakleet, AK",KKA,"Koyuk, AK"
565,74,8E,OTZ,"Kotzebue, AK",WLK,"Selawik, AK"
566,74,8E,OTZ,"Kotzebue, AK",BKC,"Buckland, AK"
567,74,8E,BKC,"Buckland, AK",OTZ,"Kotzebue, AK"
568,74,8E,KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
569,74,8E,WTK,"Noatak, AK",ORV,"Noorvik, AK"
570,74,8E,ORV,"Noorvik, AK",WTK,"Noatak, AK"
571,74,8E,SCM,"Scammon Bay, AK",EMK,"Emmonak, AK"
572,74,8E,EMK,"Emmonak, AK",SCM,"Scammon Bay, AK"
573,74,OO,DTW,"Detroit, MI",LAN,"Lansing, MI"
574,74,2O,ADQ,"Kodiak, AK",KYK,"Karluk, AK"
575,74,2O,KYK,"Karluk, AK",ADQ,"Kodiak, AK"
576,74,YV,BHM,"Birmingham, AL",HSV,"Huntsville, AL"
577,74,H6,RDV,"Red Devil, AK",ANI,"Aniak, AK"
578,74,H6,ANI,"Aniak, AK",RDV,"Red Devil, AK"
579,74,FX,IAH,"Houston, TX",CLL,"College Station/Bryan, TX"
580,74,FX,SMF,"Sacramento, CA",XXP,"Lakeport, CA"
581,74,FX,CLL,"College Station/Bryan, TX",IAH,"Houston, TX"
582,74,FX,BQN,"Aguadilla, PR",SJU,"San Juan, PR"
583,74,OO,MKE,"Milwaukee, WI",MSN,"Madison, WI"
584,74,DL,LAX,"Los Angeles, CA",VCV,"Victorville, CA"
585,74,OO,MSN,"Madison, WI",MKE,"Milwaukee, WI"
586,74,Q5,HKB,"Healy, AK",FAI,"Fairbanks, AK"
587,74,Q5,FAI,"Fairbanks, AK",HKB,"Healy, AK"
588,74,OH,EWN,"New Bern/Morehead/Beaufort, NC",ILM,"Wilmington, NC"
589,74,K2,GNU,"Goodnews Bay, AK",KKH,"Kongiganak, AK"
590,74,2LQ,TMB,"Miami, FL",MTH,"Marathon, FL"
591,74,OH,ILM,"Wilmington, NC",EWN,"New Bern/Morehead/Beaufort, NC"
592,74,GFQ,SJU,"San Juan, PR",BQN,"Aguadilla, PR"
593,74,OO,ASE,"Aspen, CO",MTJ,"Montrose/Delta, CO"
594,74,FX,XXP,"Lakeport, CA",SMF,"Sacramento, CA"
595,74,GV,MOU,"Mountain Village, AK",VAK,"Chevak, AK"
596,74,7S,NUP,"Nunapitchuk, AK",WWT,"Newtok, AK"
597,74,EM,GNT,"Grants, NM",ABQ,"Albuquerque, NM"
598,74,GV,VAK,"Chevak, AK",MOU,"Mountain Village, AK"
599,74,04Q,ZXU,"North Kingstown, RI",ACK,"Nantucket, MA"
600,74,04Q,ACK,"Nantucket, MA",ZXU,"North Kingstown, RI"
601,74,04Q,OWD,"Norwood, MA",BID,"Block Island, RI"
602,74,04Q,TEB,"Teterboro, NJ",ABE,"Allentown/Bethlehem/Easton, PA"
603,75,PT,GSP,"Greer, SC",CLT,"Charlotte, NC"
604,75,LF,SMF,"Sacramento, CA",OAK,"Oakland, CA"
605,75,H6,WBB,"Stebbins, AK",GLV,"Golovin, AK"
606,75,H6,GLV,"Golovin, AK",WBB,"Stebbins, AK"
607,75,H6,BET,"Bethel, AK",MLL,"Marshall, AK"
608,75,H6,MLL,"Marshall, AK",BET,"Bethel, AK"
609,75,B6,ORF,"Norfolk, VA",RIC,"Richmond, VA"
610,75,5X,RIC,"Richmond, VA",ORF,"Norfolk, VA"
611,75,09Q,FAY,"Fayetteville, NC",ILM,"Wilmington, NC"
612,75,09Q,ALB,"Albany, NY",CEF,"Chicopee Falls, MA"
613,75,09Q,PWM,"Portland, ME",MHT,"Manchester, NH"
614,75,KAH,DHB,"Deer Harbor, WA",LKE,"Seattle, WA"
615,75,KAH,LKE,"Seattle, WA",DHB,"Deer Harbor, WA"
616,75,OH,CLT,"Charlotte, NC",GSP,"Greer, SC"
617,75,09Q,MHT,"Manchester, NH",PWM,"Portland, ME"
618,75,K3,WFB,"Ketchikan, AK",WHD,"Hyder, AK"
619,75,K3,WHD,"Hyder, AK",WFB,"Ketchikan, AK"
620,75,1YQ,SIG,"San Juan, PR",STT,"Charlotte Amalie, VI"
621,75,LF,OAK,"Oakland, CA",SMF,"Sacramento, CA"
622,75,4B,PIT,"Pittsburgh, PA",JST,"Johnstown, PA"
623,75,4B,JST,"Johnstown, PA",PIT,"Pittsburgh, PA"
624,75,27Q,FOK,"Westhampton, NY",TEB,"Teterboro, NJ"
625,75,27Q,TEB,"Teterboro, NJ",FOK,"Westhampton, NY"
626,75,GV,KVC,"King Cove, AK",NLG,"Nelson Lagoon, AK"
627,75,3AQ,VDZ,"Valdez, AK",GKN,"Gulkana, AK"
628,75,04Q,STT,"Charlotte Amalie, VI",SIG,"San Juan, PR"
629,75,OO,ABY,"Albany, GA",VLD,"Valdosta, GA"
630,75,K2,PTU,"Platinum, AK",KKH,"Kongiganak, AK"
631,75,K2,NUP,"Nunapitchuk, AK",PQS,"Pilot Station, AK"
632,75,09Q,CEF,"Chicopee Falls, MA",ALB,"Albany, NY"
633,75,09Q,ILM,"Wilmington, NC",FAY,"Fayetteville, NC"
634,76,5X,OAK,"Oakland, CA",MHR,"Sacramento, CA"
635,76,KAH,BFI,"Seattle, WA",FRD,"Friday Harbor, WA"
636,76,KAH,FRD,"Friday Harbor, WA",BFI,"Seattle, WA"
637,76,OO,MSP,"Minneapolis, MN",RST,"Rochester, MN"
638,76,OO,RST,"Rochester, MN",MSP,"Minneapolis, MN"
639,76,H6,ELI,"Elim, AK",WBB,"Stebbins, AK"
640,76,H6,KKH,"Kongiganak, AK",KWT,"Kwethluk, AK"
641,76,H6,WBB,"Stebbins, AK",ELI,"Elim, AK"
642,76,H6,PQS,"Pilot Station, AK",AUK,"Alakanuk, AK"
643,76,H6,SCM,"Scammon Bay, AK",KSM,"St. Mary's, AK"
644,76,H6,KSM,"St. Mary's, AK",SCM,"Scammon Bay, AK"
645,76,H6,EMK,"Emmonak, AK",PQS,"Pilot Station, AK"
646,76,H6,AUK,"Alakanuk, AK",PQS,"Pilot Station, AK"
647,76,H6,CKD,"Crooked Creek, AK",KLG,"Kalskag, AK"
648,76,H6,PQS,"Pilot Station, AK",EMK,"Emmonak, AK"
649,76,8E,KOT,"Kotlik, AK",PQS,"Pilot Station, AK"
650,76,GV,KPV,"Perryville, AK",PTH,"Port Heiden, AK"
651,76,GV,PTH,"Port Heiden, AK",KPV,"Perryville, AK"
652,76,9K,MAZ,"Mayaguez, PR",SJU,"San Juan, PR"
653,76,9K,SJU,"San Juan, PR",MAZ,"Mayaguez, PR"
654,76,FX,ONT,"Ontario, CA",MHV,"Mojave, CA"
655,76,2O,A43,"Kodiak Island, AK",A03,"Hallo Bay, AK"
656,76,2O,A03,"Hallo Bay, AK",A43,"Kodiak Island, AK"
657,76,3EQ,SAN,"San Diego, CA",SNA,"Santa Ana, CA"
658,76,KAH,WSX,"Westsound, WA",LKE,"Seattle, WA"
659,76,KAH,LKE,"Seattle, WA",WSX,"Westsound, WA"
660,76,09Q,CEF,"Chicopee Falls, MA",MHT,"Manchester, NH"
661,76,GV,KWK,"Kwigillingok, AK",NUP,"Nunapitchuk, AK"
662,76,GV,NUP,"Nunapitchuk, AK",KWK,"Kwigillingok, AK"
663,76,Z3,CLP,"Clarks Point, AK",KGK,"Koliganek, AK"
664,76,Z3,KGK,"Koliganek, AK",AKN,"King Salmon, AK"
665,76,V8,KNK,"Kokhanok, AK",KLL,"Levelock, AK"
666,76,04Q,HPN,"White Plains, NY",HTO,"East Hampton, NY"
667,76,04Q,HTO,"East Hampton, NY",HPN,"White Plains, NY"
668,77,9E,MSY,"New Orleans, LA",GPT,"Gulfport/Biloxi, MS"
669,77,9E,IAD,"Washington, DC",CHO,"Charlottesville, VA"
670,77,C5,CHO,"Charlottesville, VA",IAD,"Washington, DC"
671,77,OO,SFO,"San Francisco, CA",MRY,"Monterey, CA"
672,77,OO,MRY,"Monterey, CA",SFO,"San Francisco, CA"
673,77,OO,FWA,"Fort Wayne, IN",SBN,"South Bend, IN"
674,77,8V,RBY,"Ruby, AK",NUL,"Nulato, AK"
675,77,2LQ,FLL,"Fort Lauderdale, FL",SUA,"Stuart, FL"
676,77,2LQ,SUA,"Stuart, FL",FLL,"Fort Lauderdale, FL"
677,77,H6,ANI,"Aniak, AK",SHX,"Shageluk, AK"
678,77,H6,ANI,"Aniak, AK",ANV,"Anvik, AK"
679,77,H6,ANV,"Anvik, AK",ANI,"Aniak, AK"
680,77,H6,BET,"Bethel, AK",KWK,"Kwigillingok, AK"
681,77,H6,KWK,"Kwigillingok, AK",BET,"Bethel, AK"
682,77,H6,SHX,"Shageluk, AK",ANI,"Aniak, AK"
683,77,5X,SBN,"South Bend, IN",FWA,"Fort Wayne, IN"
684,77,GFQ,TOL,"Toledo, OH",PTK,"Pontiac, MI"
685,77,KAH,LKE,"Seattle, WA",RCE,"Roche Harbor, WA"
686,77,KAH,RCE,"Roche Harbor, WA",LKE,"Seattle, WA"
687,77,7S,ANV,"Anvik, AK",KLG,"Kalskag, AK"
688,77,7S,KLG,"Kalskag, AK",ANV,"Anvik, AK"
689,77,K3,WFB,"Ketchikan, AK",WWP,"Whale Pass, AK"
690,77,K3,WWP,"Whale Pass, AK",WFB,"Ketchikan, AK"
691,77,DL,RSW,"Fort Myers, FL",SRQ,"Sarasota/Bradenton, FL"
692,77,8V,NUL,"Nulato, AK",RBY,"Ruby, AK"
693,77,FX,ROC,"Rochester, NY",ELM,"Elmira/Corning, NY"
694,77,FX,ELM,"Elmira/Corning, NY",ROC,"Rochester, NY"
695,77,OO,GCC,"Gillette, WY",SHR,"Sheridan, WY"
696,77,OO,SHR,"Sheridan, WY",GCC,"Gillette, WY"
697,77,DL,SRQ,"Sarasota/Bradenton, FL",RSW,"Fort Myers, FL"
698,77,FX,CIC,"Chico, CA",SMF,"Sacramento, CA"
699,77,K2,MLL,"Marshall, AK",HCR,"Holy Cross, AK"
700,77,GV,OOK,"Toksook, AK",HPB,"Hooper Bay, AK"
701,77,FX,MQT,"Marquette, MI",CMX,"Hancock/Houghton, MI"
702,77,H6,MLL,"Marshall, AK",KWT,"Kwethluk, AK"
703,77,H6,KWN,"Quinhagak, AK",KPN,"Kipnuk, AK"
704,77,H6,KPN,"Kipnuk, AK",KWN,"Quinhagak, AK"
705,77,GV,EEK,"Eek, AK",CYF,"Chefornak, AK"
706,78,H6,ELI,"Elim, AK",SMK,"St. Michael, AK"
707,78,H6,SMK,"St. Michael, AK",ELI,"Elim, AK"
708,78,H6,GNU,"Goodnews Bay, AK",EEK,"Eek, AK"
709,78,8E,SMK,"St. Michael, AK",GLV,"Golovin, AK"
710,78,FX,PVD,"Providence, RI",ACK,"Nantucket, MA"
711,78,FX,ACK,"Nantucket, MA",PVD,"Providence, RI"
712,78,MQ,CWA,"Mosinee, WI",GRB,"Green Bay, WI"
713,78,K2,EEK,"Eek, AK",GNU,"Goodnews Bay, AK"
714,78,YR,PGA,"Page, AZ",GCN,"Grand Canyon, AZ"
715,78,8E,GLV,"Golovin, AK",SMK,"St. Michael, AK"
716,78,YR,GCN,"Grand Canyon, AZ",PGA,"Page, AZ"
717,78,OH,DAB,"Daytona Beach, FL",MLB,"Melbourne, FL"
718,78,SY,GRB,"Green Bay, WI",CWA,"Mosinee, WI"
719,78,J5,AGN,"Angoon, AK",PSG,"Petersburg, AK"
720,78,J5,JNU,"Juneau, AK",HBH,"Hobart Bay, AK"
721,79,3EQ,SBA,"Santa Barbara, CA",VNY,"Van Nuys, CA"
722,79,3EQ,VNY,"Van Nuys, CA",SBA,"Santa Barbara, CA"
723,79,5V,ARC,"Arctic Village, AK",VEE,"Venetie, AK"
724,79,5V,VEE,"Venetie, AK",ARC,"Arctic Village, AK"
725,79,H6,OTZ,"Kotzebue, AK",KVL,"Kivalina, AK"
726,79,H6,KVL,"Kivalina, AK",OTZ,"Kotzebue, AK"
727,79,H6,ANI,"Aniak, AK",SLQ,"Sleetmute, AK"
728,79,H6,SLQ,"Sleetmute, AK",ANI,"Aniak, AK"
729,79,H6,IAN,"Kiana, AK",WTK,"Noatak, AK"
730,79,H6,WTK,"Noatak, AK",IAN,"Kiana, AK"
731,79,09Q,ROC,"Rochester, NY",SYR,"Syracuse, NY"
732,79,09Q,SYR,"Syracuse, NY",ROC,"Rochester, NY"
733,79,9X,OGG,"Kahului, HI",MUE,"Kamuela, HI"
734,79,9X,MUE,"Kamuela, HI",OGG,"Kahului, HI"
735,79,GV,PQS,"Pilot Station, AK",ATT,"Atmautluak, AK"
736,79,EV,BPT,"Beaumont/Port Arthur, TX",IAH,"Houston, TX"
737,79,K2,ATT,"Atmautluak, AK",PQS,"Pilot Station, AK"
738,79,K2,CYF,"Chefornak, AK",KUK,"Kasigluk, AK"
739,79,27Q,N4Y,"Southampton, NY",TSS,"New York, NY"
740,79,27Q,TSS,"New York, NY",N4Y,"Southampton, NY"
741,79,GV,ATT,"Atmautluak, AK",KLG,"Kalskag, AK"
742,79,GV,KLG,"Kalskag, AK",ATT,"Atmautluak, AK"
743,79,7S,FLT,"Flat, AK",ANI,"Aniak, AK"
744,79,7S,ANI,"Aniak, AK",FLT,"Flat, AK"
745,79,OO,SNA,"Santa Ana, CA",PSP,"Palm Springs, CA"
746,79,09Q,OAK,"Oakland, CA",MCC,"Sacramento, CA"
747,79,GV,KMO,"Manokotak, AK",KLL,"Levelock, AK"
748,79,FX,BDL,"Hartford, CT",SWF,"Newburgh/Poughkeepsie, NY"
749,80,5X,EWR,"Newark, NJ",PHL,"Philadelphia, PA"
750,80,5X,PHL,"Philadelphia, PA",EWR,"Newark, NJ"
751,80,5X,BDL,"Hartford, CT",ALB,"Albany, NY"
752,80,5X,ALB,"Albany, NY",BDL,"Hartford, CT"
753,80,8E,SHG,"Shungnak, AK",WLK,"Selawik, AK"
754,80,8E,WLK,"Selawik, AK",SHG,"Shungnak, AK"
755,80,8E,OTZ,"Kotzebue, AK",RDB,"Red Dog, AK"
756,80,8E,RDB,"Red Dog, AK",OTZ,"Kotzebue, AK"
